@relation InstanceResultListener

@attribute Key_Dataset {fertility,banknote,heart_data,mushroom_toxicity,sensor_readings}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.trees.J48,weka.classifiers.functions.SMO,weka.classifiers.functions.Logistic}
@attribute Key_Scheme_options {'','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-R 1.0E-8 -M -1 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {5995231201785697655,-3080186098777067172,-217733168393644444,-6585883636378691736,3932117032546553727}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 22\nSize of the tree: 32\n','Number of leaves: 26\nSize of the tree: 42\n','Number of leaves: 24\nSize of the tree: 35\n','Number of leaves: 25\nSize of the tree: 38\n','Number of leaves: 24\nSize of the tree: 36\n','Number of leaves: 32\nSize of the tree: 48\n','Number of leaves: 20\nSize of the tree: 34\n','Number of leaves: 24\nSize of the tree: 39\n','Number of leaves: 20\nSize of the tree: 32\n','Number of leaves: 35\nSize of the tree: 54\n','Number of leaves: 31\nSize of the tree: 47\n','Number of leaves: 18\nSize of the tree: 31\n','Number of leaves: 27\nSize of the tree: 42\n','Number of leaves: 22\nSize of the tree: 35\n','Number of leaves: 18\nSize of the tree: 27\n','Number of leaves: 28\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 31\n','Number of leaves: 23\nSize of the tree: 34\n','Number of leaves: 30\nSize of the tree: 44\n','Number of leaves: 36\nSize of the tree: 56\n','Number of leaves: 27\nSize of the tree: 41\n','Number of leaves: 29\nSize of the tree: 44\n','Number of leaves: 23\nSize of the tree: 36\n','Number of leaves: 30\nSize of the tree: 45\n','Number of leaves: 19\nSize of the tree: 29\n','Number of leaves: 17\nSize of the tree: 26\n','Number of leaves: 24\nSize of the tree: 37\n','Number of leaves: 21\nSize of the tree: 32\n','Number of leaves: 21\nSize of the tree: 33\n','Number of leaves: 29\nSize of the tree: 46\n','Number of leaves: 17\nSize of the tree: 25\n','Number of leaves: 30\nSize of the tree: 47\n','Number of leaves: 26\nSize of the tree: 40\n','Number of leaves: 20\nSize of the tree: 33\n','Number of leaves: 31\nSize of the tree: 48\n','Number of leaves: 27\nSize of the tree: 40\n','Number of leaves: 15\nSize of the tree: 23\n','Number of leaves: 27\nSize of the tree: 43\n','Number of leaves: 17\nSize of the tree: 28\n','Number of leaves: 18\nSize of the tree: 28\n','Number of leaves: 19\nSize of the tree: 28\n','Number of leaves: 33\nSize of the tree: 51\n','Number of leaves: 20\nSize of the tree: 31\n','Number of leaves: 18\nSize of the tree: 29\n','Number of leaves: 21\nSize of the tree: 34\n','Number of leaves: 28\nSize of the tree: 47\n','Number of leaves: 19\nSize of the tree: 30\n','Number of leaves: 23\nSize of the tree: 37\n','Number of leaves: 23\nSize of the tree: 35\n','Number of leaves: 33\nSize of the tree: 48\n','Number of leaves: 26\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 31\n','Number of leaves: 25\nSize of the tree: 42\n','Number of leaves: 36\nSize of the tree: 55\n','Number of leaves: 30\nSize of the tree: 49\n','Number of leaves: 25\nSize of the tree: 37\n','Number of leaves: 26\nSize of the tree: 45\n','Number of leaves: 16\nSize of the tree: 25\n','Number of leaves: 28\nSize of the tree: 45\n','Number of leaves: 27\nSize of the tree: 44\n','Number of leaves: 15\nSize of the tree: 24\n','Number of leaves: 25\nSize of the tree: 30\n','Number of leaves: 22\nSize of the tree: 27\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 27\nSize of the tree: 53\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
sensor_readings,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,279,267,0,51.098901,48.901099,0,0.333382,0.245317,0.446946,74.078707,109.861406,935.749478,2176.013833,-1240.264355,1.713827,3.985373,-2.271546,361.318791,0.661756,21065.046495,0.41629,92,0.141538,46,0.858462,279,0.58371,129,0.666667,0.41629,0.512535,0.310319,0.703209,0.651222,0.510989,0.166772,0.833228,0.489011,0.587243,0.510989,0.511221,0.335274,0.757401,0.605665,0.523068,0.510989,0.016,0.009,0.015442,0.008862,15.442,8.862,9570,1126642,127286,74.725275,40.338828,?,?,?,?
sensor_readings,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,290,256,0,53.113553,46.886447,0,0.362528,0.23147,0.42601,69.897094,104.715299,935.749478,1805.00659,-869.257111,1.713827,3.305873,-1.592046,395.490203,0.724341,23057.25499,0.443439,98,0.135385,44,0.864615,281,0.556561,123,0.690141,0.443439,0.539945,0.344691,0.761378,0.667198,0.531136,0.151724,0.848276,0.468864,0.624102,0.531136,0.536121,0.376131,0.798164,0.658612,0.549616,0.531136,0.012,0.011,0.012086,0.009039,12.086,9.039,9570,1126642,127286,80.769231,42.078755,?,?,?,?
sensor_readings,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,283,262,0,51.926606,48.073394,0,0.350795,0.238599,0.440973,72.099178,108.476453,931.700535,3304.685134,-2372.984599,1.709542,6.063642,-4.3541,381.156175,0.699369,22215.419971,0.420814,93,0.117284,38,0.882716,286,0.579186,128,0.709924,0.420814,0.528409,0.348767,0.734428,0.69423,0.519266,0.150751,0.849249,0.480734,0.621704,0.519266,0.523236,0.366209,0.778609,0.653646,0.539168,0.519266,0.012,0.01,0.011955,0.009318,11.955,9.318,9570,1126871,127057,74.678899,40.321101,?,?,?,?
sensor_readings,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,291,254,0,53.394495,46.605505,0,0.37284,0.230204,0.431699,69.522483,106.126561,933.043256,2099.973238,-1166.929982,1.712006,3.853162,-2.141156,406.941525,0.746682,23722.078621,0.40724,90,0.132716,43,0.867284,281,0.59276,131,0.676692,0.40724,0.508475,0.313815,0.721328,0.630241,0.533945,0.141814,0.858186,0.466055,0.641292,0.533945,0.536747,0.390048,0.794855,0.648077,0.552835,0.533945,0.013,0.008,0.012131,0.008729,12.131,8.729,9570,1126871,127057,77.798165,40.366972,?,?,?,?
sensor_readings,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,291,254,0,53.394495,46.605505,0,0.370518,0.231721,0.43268,69.921537,106.266625,935.784575,2297.392424,-1361.607849,1.717036,4.215399,-2.498363,393.228125,0.721519,22930.136378,0.45,99,0.104615,34,0.895385,291,0.55,121,0.744361,0.45,0.560907,0.394531,0.753874,0.675456,0.533945,0.13922,0.86078,0.466055,0.647984,0.533945,0.54399,0.398402,0.796986,0.662582,0.541689,0.533945,0.012,0.009,0.011807,0.009014,11.807,9.014,9570,1126871,127057,77.798165,40.779817,?,?,?,?
sensor_readings,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,289,256,0,53.027523,46.972477,0,0.365936,0.237881,0.436422,71.780416,107.18582,935.784575,3196.605544,-2260.820969,1.717036,5.865331,-4.148295,383.797194,0.704215,22380.194662,0.431818,95,0.129231,42,0.870769,283,0.568182,125,0.693431,0.431818,0.532213,0.342226,0.711832,0.65045,0.530275,0.14471,0.85529,0.469725,0.63246,0.530275,0.535025,0.38349,0.781374,0.642922,0.539897,0.530275,0.013,0.009,0.013127,0.00861,13.127,8.61,9570,1126871,127057,78.348624,41.559633,?,?,?,?
sensor_readings,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,297,249,0,54.395604,45.604396,0,0.379755,0.23057,0.42817,69.625533,105.246092,935.749478,2705.478167,-1769.728689,1.713827,4.955088,-3.241261,402.617506,0.737395,23472.77996,0.411765,91,0.107692,35,0.892308,290,0.588235,130,0.722222,0.411765,0.524496,0.354246,0.746773,0.696805,0.543956,0.145878,0.854122,0.456044,0.633848,0.543956,0.546499,0.392548,0.788122,0.642612,0.547195,0.543956,0.015,0.01,0.015376,0.009182,15.376,9.182,9570,1126642,127286,80.03663,41.529304,?,?,?,?
sensor_readings,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,301,245,0,55.128205,44.871795,0,0.398946,0.223847,0.41697,67.595331,102.493119,935.749478,1768.067781,-832.318303,1.713827,3.238219,-1.524392,420.427455,0.770014,24511.107929,0.466063,103,0.104615,34,0.895385,291,0.533937,118,0.751825,0.466063,0.575419,0.409225,0.791048,0.724403,0.551282,0.124575,0.875425,0.448718,0.682096,0.551282,0.558697,0.432335,0.824807,0.710013,0.559514,0.551282,0.014,0.01,0.013916,0.010267,13.916,10.267,9570,1126642,127286,80.586081,41.712454,?,?,?,?
sensor_readings,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,275,271,0,50.3663,49.6337,0,0.336547,0.245725,0.454027,74.155746,111.523945,937.164287,2472.622834,-1535.458546,1.716418,4.528613,-2.812195,365.515117,0.669442,21313.272583,0.418182,92,0.107362,35,0.892638,291,0.581818,128,0.724409,0.418182,0.530259,0.360844,0.72889,0.668272,0.503663,0.146822,0.853178,0.496337,0.620863,0.503663,0.508957,0.35804,0.77332,0.635659,0.519309,0.503663,0.016,0.012,0.015816,0.010862,15.816,10.862,9570,1126642,127286,71.062271,38.644689,?,?,?,?
sensor_readings,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,278,268,0,50.915751,49.084249,0,0.334352,0.240696,0.441935,72.638101,108.553862,937.164287,2536.758186,-1599.593899,1.716418,4.646077,-2.929659,374.535488,0.685962,21839.252551,0.422727,93,0.138037,45,0.861963,281,0.577273,127,0.673913,0.422727,0.519553,0.321309,0.722156,0.630718,0.509158,0.163575,0.836425,0.490842,0.595827,0.509158,0.509089,0.340479,0.771466,0.616663,0.537572,0.509158,0.013,0.013,0.012832,0.011169,12.832,11.169,9570,1126642,127286,76.739927,40.888278,?,?,?,?
sensor_readings,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,296,250,0,54.212454,45.787546,0,0.380365,0.227808,0.426844,68.748803,104.846982,937.164287,1893.38725,-956.222963,1.716418,3.467742,-1.751324,409.314074,0.749659,23867.20008,0.436364,96,0.116564,38,0.883436,288,0.563636,124,0.716418,0.436364,0.542373,0.364499,0.76517,0.710937,0.542125,0.14207,0.85793,0.457875,0.64193,0.542125,0.546516,0.397557,0.796732,0.666175,0.556393,0.542125,0.013,0.009,0.01259,0.00922,12.59,9.22,9570,1126642,127286,79.67033,40.888278,?,?,?,?
sensor_readings,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,280,266,0,51.282051,48.717949,0,0.347741,0.243539,0.45025,73.496023,110.596246,937.164287,2544.828004,-1607.663717,1.716418,4.660857,-2.944439,371.09212,0.679656,21638.468908,0.381818,84,0.131902,43,0.868098,283,0.618182,136,0.661417,0.381818,0.48415,0.290139,0.718321,0.62659,0.512821,0.145489,0.854511,0.487179,0.62458,0.512821,0.517063,0.366325,0.783319,0.640352,0.527099,0.512821,0.013,0.009,0.012385,0.009259,12.385,9.259,9570,1126642,127286,74.908425,39.92674,?,?,?,?
sensor_readings,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,266,279,0,48.807339,51.192661,0,0.312861,0.252046,0.456054,76.115105,112.107831,933.115344,2428.490834,-1495.37549,1.712138,4.455946,-2.743808,347.357194,0.637353,20248.868176,0.372727,82,0.126154,41,0.873846,284,0.627273,138,0.666667,0.372727,0.478134,0.289395,0.69979,0.620486,0.488073,0.160414,0.839586,0.511927,0.592139,0.488073,0.490966,0.325194,0.762551,0.615346,0.512347,0.488073,0.014,0.009,0.013362,0.009145,13.362,9.145,9570,1126871,127057,74.311927,40.091743,?,?,?,?
sensor_readings,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,294,251,0,53.944954,46.055046,0,0.374414,0.231922,0.426967,70.041512,104.963422,933.043256,1915.201835,-982.158579,1.712006,3.514132,-1.802126,402.259712,0.738091,23449.159004,0.466063,103,0.135802,44,0.864198,280,0.533937,118,0.70068,0.466063,0.559783,0.365364,0.749623,0.674624,0.53945,0.146617,0.853383,0.46055,0.633961,0.53945,0.544118,0.388679,0.795201,0.658284,0.555475,0.53945,0.013,0.009,0.01306,0.009315,13.06,9.315,9570,1126871,127057,79.816514,41.972477,?,?,?,?
sensor_readings,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,282,263,0,51.743119,48.256881,0,0.345075,0.239414,0.439648,72.287673,108.05341,934.369766,3274.305739,-2339.935973,1.71444,6.0079,-4.293461,381.111389,0.699287,22219.847912,0.434389,96,0.135802,44,0.864198,280,0.565611,125,0.685714,0.434389,0.531856,0.335542,0.710673,0.656873,0.517431,0.160222,0.839778,0.482569,0.598283,0.517431,0.517117,0.347705,0.773165,0.629855,0.535101,0.517431,0.013,0.01,0.013231,0.009608,13.231,9.608,9570,1126871,127057,77.06422,41.284404,?,?,?,?
sensor_readings,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,298,247,0,54.678899,45.321101,0,0.382879,0.228798,0.428699,69.082581,105.362627,934.369766,2546.381193,-1612.011427,1.71444,4.672259,-2.957819,401.969015,0.737558,23435.905152,0.443439,98,0.141975,46,0.858025,278,0.556561,123,0.680556,0.443439,0.536986,0.335699,0.718605,0.660903,0.546789,0.143825,0.856175,0.453211,0.643066,0.546789,0.554402,0.40109,0.795576,0.664919,0.558041,0.546789,0.019,0.01,0.018597,0.009462,18.597,9.462,9570,1126871,127057,79.633028,40.458716,?,?,?,?
sensor_readings,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,288,258,0,52.747253,47.252747,0,0.352304,0.237301,0.438306,71.673972,107.764664,934.422969,2179.317196,-1244.894227,1.711397,3.991423,-2.280026,378.164739,0.692609,22043.699017,0.443439,98,0.135385,44,0.864615,281,0.556561,123,0.690141,0.443439,0.539945,0.344691,0.720905,0.650442,0.527473,0.162715,0.837285,0.472527,0.603673,0.527473,0.529794,0.35746,0.777746,0.623576,0.543134,0.527473,0.015,0.012,0.013868,0.009761,13.868,9.761,9570,1126642,127286,76.739927,41.071429,?,?,?,?
sensor_readings,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,282,264,0,51.648352,48.351648,0,0.346508,0.238504,0.439673,72.037457,108.100988,934.422969,2402.304739,-1467.88177,1.711397,4.399826,-2.688428,382.90996,0.7013,22320.303913,0.425339,94,0.138462,45,0.861538,280,0.574661,127,0.676259,0.425339,0.522222,0.323244,0.742318,0.678433,0.516484,0.154652,0.845348,0.483516,0.606898,0.516484,0.517471,0.354395,0.779889,0.633716,0.524875,0.516484,0.014,0.009,0.012852,0.009451,12.852,9.451,9570,1126642,127286,76.007326,39.972527,?,?,?,?
sensor_readings,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,295,251,0,54.029304,45.970696,0,0.382539,0.232115,0.434646,70.048378,106.763295,937.164287,2468.137229,-1530.972941,1.716418,4.520398,-2.80398,400.947287,0.734336,23379.33075,0.404545,89,0.110429,36,0.889571,290,0.595455,131,0.712,0.404545,0.515942,0.343355,0.755828,0.660517,0.540293,0.133815,0.866185,0.459707,0.655851,0.540293,0.546753,0.407437,0.802234,0.671938,0.551204,0.540293,0.013,0.01,0.013338,0.009394,13.338,9.394,9570,1126642,127286,77.655678,39.606227,?,?,?,?
sensor_readings,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,294,252,0,53.846154,46.153846,0,0.376938,0.225303,0.427395,67.992622,104.982201,937.164287,2213.293231,-1276.128944,1.716418,4.053651,-2.337232,415.647427,0.761259,24236.499394,0.422727,93,0.122699,40,0.877301,286,0.577273,127,0.699248,0.422727,0.526912,0.342832,0.750237,0.682659,0.538462,0.140645,0.859355,0.461538,0.642748,0.538462,0.543819,0.396253,0.808569,0.682662,0.549832,0.538462,0.013,0.009,0.013319,0.00897,13.319,8.97,9570,1126642,127286,78.571429,39.697802,?,?,?,?
sensor_readings,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,270,276,0,49.450549,50.549451,0,0.323192,0.251481,0.450622,75.892902,110.687753,937.164287,2885.928268,-1948.763981,1.716418,5.285583,-3.569165,348.484241,0.63825,20320.198191,0.395455,87,0.119632,39,0.880368,287,0.604545,133,0.690476,0.395455,0.50289,0.3211,0.714194,0.652648,0.494505,0.14946,0.85054,0.505495,0.61805,0.494505,0.505093,0.350664,0.771672,0.619489,0.510231,0.494505,0.013,0.009,0.012704,0.009065,12.704,9.065,9570,1126642,127286,75.824176,41.529304,?,?,?,?
sensor_readings,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,291,255,0,53.296703,46.703297,0,0.366791,0.233691,0.431106,70.524264,105.893918,937.164287,1847.570674,-910.406386,1.716418,3.383829,-1.667411,399.369757,0.731446,23287.344614,0.4,88,0.119632,39,0.880368,287,0.6,132,0.692913,0.4,0.507205,0.325492,0.730759,0.633537,0.532967,0.152808,0.847192,0.467033,0.619634,0.532967,0.532048,0.373119,0.784657,0.639505,0.559219,0.532967,0.013,0.009,0.012877,0.009152,12.877,9.152,9570,1126642,127286,80.03663,42.216117,?,?,?,?
sensor_readings,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,287,258,0,52.66055,47.33945,0,0.362079,0.235519,0.438875,71.108349,107.857594,934.441854,2542.876366,-1608.434512,1.714572,4.665828,-2.951256,390.098481,0.715777,22744.015171,0.413636,91,0.116923,38,0.883077,287,0.586364,129,0.705426,0.413636,0.52149,0.34249,0.732168,0.635179,0.526606,0.146325,0.853675,0.473394,0.631993,0.526606,0.530389,0.378902,0.784709,0.642638,0.551518,0.526606,0.013,0.009,0.012699,0.009044,12.699,9.044,9570,1126871,127057,76.880734,40.183486,?,?,?,?
sensor_readings,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,284,261,0,52.110092,47.889908,0,0.355082,0.237991,0.436617,71.858013,107.308633,934.369766,2065.545506,-1131.175741,1.71444,3.789992,-2.075552,381.068618,0.699208,22217.354224,0.443439,98,0.148148,48,0.851852,276,0.556561,123,0.671233,0.443439,0.53406,0.327383,0.732864,0.659344,0.521101,0.147355,0.852645,0.478899,0.627268,0.521101,0.524583,0.372015,0.790915,0.655173,0.531281,0.521101,0.012,0.009,0.011675,0.009169,11.675,9.169,9570,1126871,127057,78.899083,41.972477,?,?,?,?
sensor_readings,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,289,256,0,53.027523,46.972477,0,0.365284,0.23496,0.433791,70.94308,106.614014,934.369766,2274.718253,-1340.348487,1.71444,4.173795,-2.459355,397.008097,0.728455,23146.669913,0.434389,96,0.12037,39,0.87963,285,0.565611,125,0.711111,0.434389,0.539326,0.357162,0.746928,0.683299,0.530275,0.149657,0.850343,0.469725,0.624175,0.530275,0.530692,0.374849,0.785532,0.640666,0.555623,0.530275,0.014,0.009,0.013387,0.009295,13.387,9.295,9570,1126871,127057,77.798165,40.917431,?,?,?,?
sensor_readings,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4911,545,287,258,0,52.66055,47.33945,0,0.364845,0.237065,0.440069,71.578582,108.156982,934.369766,3377.98316,-2443.613394,1.71444,6.198134,-4.483694,384.392536,0.705307,22411.147807,0.457014,101,0.104938,34,0.895062,290,0.542986,120,0.748148,0.457014,0.567416,0.400447,0.721049,0.691851,0.526606,0.138708,0.861292,0.473394,0.640971,0.526606,0.531707,0.388008,0.774304,0.642068,0.53121,0.526606,0.014,0.009,0.013348,0.009183,13.348,9.183,9570,1126871,127057,74.678899,40.321101,?,?,?,?
sensor_readings,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,301,245,0,55.128205,44.871795,0,0.394084,0.226622,0.425095,68.43326,104.490252,935.749478,2330.408719,-1394.659241,1.713827,4.268148,-2.554321,418.162326,0.765865,24379.049902,0.447964,99,0.101538,33,0.898462,292,0.552036,122,0.75,0.447964,0.560907,0.397155,0.751535,0.702134,0.551282,0.137612,0.862388,0.448718,0.652975,0.551282,0.553084,0.409928,0.794729,0.657635,0.571551,0.551282,0.012,0.01,0.012608,0.008976,12.608,8.976,9570,1126642,127286,78.937729,41.117216,?,?,?,?
sensor_readings,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,264,282,0,48.351648,51.648352,0,0.306361,0.25004,0.458772,75.50473,112.76831,935.749478,3277.040493,-2341.291014,1.713827,6.001906,-4.288079,353.747725,0.64789,20623.649948,0.366516,81,0.144615,47,0.855385,278,0.633484,140,0.632813,0.366516,0.464183,0.2571,0.716993,0.608966,0.483516,0.167002,0.832998,0.516484,0.571307,0.483516,0.48078,0.306991,0.775548,0.63088,0.500406,0.483516,0.013,0.009,0.012828,0.009223,12.828,9.223,9570,1126642,127286,73.443223,38.324176,?,?,?,?
sensor_readings,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,275,271,0,50.3663,49.6337,0,0.327687,0.238666,0.438654,72.025548,107.747883,937.164287,2409.158231,-1471.993944,1.716418,4.412378,-2.69596,377.882955,0.692093,22034.444125,0.413636,91,0.150307,49,0.849693,277,0.586364,129,0.65,0.413636,0.505556,0.295796,0.735402,0.669747,0.503663,0.162661,0.837339,0.496337,0.596742,0.503663,0.507032,0.338243,0.785717,0.647228,0.528205,0.503663,0.013,0.009,0.012739,0.009231,12.739,9.231,9570,1126642,127286,78.754579,41.208791,?,?,?,?
sensor_readings,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,299,247,0,54.761905,45.238095,0,0.384338,0.227142,0.426349,68.54779,104.725277,937.164287,1954.433883,-1017.269596,1.716418,3.579549,-1.863131,405.021166,0.741797,23616.879578,0.45,99,0.107362,35,0.892638,291,0.55,121,0.738806,0.45,0.559322,0.39053,0.756037,0.669578,0.547619,0.141863,0.858137,0.452381,0.648344,0.547619,0.555995,0.406368,0.79881,0.653817,0.56128,0.547619,0.013,0.009,0.012467,0.009177,12.467,9.177,9570,1126642,127286,78.937729,41.208791,?,?,?,?
sensor_readings,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,282,264,0,51.648352,48.351648,0,0.349642,0.237348,0.436546,71.627743,107.23009,937.164287,2117.028565,-1179.864277,1.716418,3.877342,-2.160924,383.749869,0.702839,22376.545267,0.445455,98,0.125767,41,0.874233,285,0.554545,122,0.705036,0.445455,0.545961,0.359949,0.756832,0.712724,0.516484,0.147967,0.852033,0.483516,0.625124,0.516484,0.52135,0.368346,0.799554,0.670565,0.53862,0.516484,0.012,0.009,0.012283,0.008854,12.283,8.854,9570,1126642,127286,77.655678,40.750916,?,?,?,?
sensor_readings,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20170918.1256,4910,546,285,261,0,52.197802,47.802198,0,0.356417,0.242015,0.447406,73.036239,109.897708,937.164287,2505.53368,-1568.369393,1.716418,4.58889,-2.872471,379.893123,0.695775,22151.657476,0.395455,87,0.113497,37,0.886503,289,0.604545,133,0.701613,0.395455,0.505814,0.330093,0.686726,0.619163,0.521978,0.147171,0.852829,0.478022,0.622503,0.521978,0.524521,0.370782,0.764944,0.619877,0.531154,0.521978,0.013,0.009,0.012294,0.009398,12.294,9.398,9570,1126642,127286,75.091575,39.835165,?,?,?,?
